pattern_id,pattern_label,trial,target_bits,noisy_bits,final_bits,input_hamming,final_hamming,exact_recall,residual_norm,max_real_eig,stable,x_final,y_final
0,csv_0,10,0000000011111111,0000010011111101,0000000011111111,2,0,1,8.90119189592806e-16,-0.7999999999999997,1,-1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449,-0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244
0,csv_0,11,0000000011111111,1010111011111110,0000000011111111,6,0,1,1.0355470984145593e-15,-0.7999999999999996,1,-1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449,-0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244
0,csv_0,12,0000000011111111,0000100010001000,0000000011111111,7,0,1,1.231296898486158e-15,-0.7999999999999996,1,-1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449,-0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244
0,csv_0,13,0000000011111111,0001010001111011,0000000011111111,4,0,1,1.0355470984145593e-15,-0.7999999999999996,1,-1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449,-0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244
0,csv_0,14,0000000011111111,0000000010110011,0000000011111111,3,0,1,1.0355470984145593e-15,-0.7999999999999996,1,-1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449,-0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244
0,csv_0,15,0000000011111111,0000011011110111,0000000011111111,3,0,1,1.217403969799662e-15,-0.7999999999999984,1,-1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449,-0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244
0,csv_0,16,0000000011111111,1000001011110111,0000000011111111,3,0,1,1.231296898486158e-15,-0.7999999999999996,1,-1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449,-0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244
0,csv_0,17,0000000011111111,1011100001111110,0000000011111111,6,0,1,1.231296898486158e-15,-0.7999999999999996,1,-1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449,-0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244
0,csv_0,18,0000000011111111,1101100010010101,0000000011111111,8,0,1,1.0355470984145593e-15,-0.7999999999999996,1,-1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449,-0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244
0,csv_0,19,0000000011111111,1000000011111111,0000000011111111,1,0,1,1.2264824249223129e-15,-0.7999999999999989,1,-1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449,-0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244
0,csv_0,20,0000000011111111,0100110011111000,0000000011111111,6,0,1,9.48055058467698e-16,-0.7999999999999987,1,-1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449,-0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244
0,csv_0,21,0000000011111111,1001000001011010,0000000011111111,6,0,1,1.0355470984145593e-15,-0.7999999999999996,1,-1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449,-0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244
0,csv_0,22,0000000011111111,0100100001101011,0000000011111111,5,0,1,1.0355470984145593e-15,-0.7999999999999996,1,-1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449,-0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244
0,csv_0,23,0000000011111111,0010000010000001,0000000011111111,7,0,1,1.0355470984145593e-15,-0.7999999999999996,1,-1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449,-0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244
0,csv_0,24,0000000011111111,1000010111111111,0000000011111111,3,0,1,1.231296898486158e-15,-0.7999999999999996,1,-1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449,-0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244
0,csv_0,25,0000000011111111,0000101011110101,0000000011111111,4,0,1,1.00264879997486e-15,-0.7999999999999989,1,-1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449,-0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244
0,csv_0,26,0000000011111111,1011011001111110,0000000011111111,7,0,1,1.0355470984145593e-15,-0.7999999999999996,1,-1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449,-0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244
0,csv_0,27,0000000011111111,0100000111101111,0000000011111111,3,0,1,1.2145657218789325e-15,-0.7999999999999982,1,-1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449,-0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244
0,csv_0,28,0000000011111111,0000000111111101,0000000011111111,2,0,1,1.020197704773919e-15,-0.7999999999999994,1,-1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449,-0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244
0,csv_0,29,0000000011111111,0110100001111010,0000000011111111,6,0,1,8.137260732702909e-16,-0.7999999999999988,1,-1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449,-0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244
0,csv_0,30,0000000011111111,0001010011100110,0000000011111111,5,0,1,1.0355470984145593e-15,-0.7999999999999996,1,-1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449,-0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244
0,csv_0,31,0000000011111111,0010001110111011,0000000011111111,5,0,1,1.1675830813415638e-15,-0.7999999999999982,1,-1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449,-0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244
0,csv_0,32,0000000011111111,0010000000111110,0000000011111111,4,0,1,1.0355470984145593e-15,-0.7999999999999996,1,-1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449,-0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244
0,csv_0,33,0000000011111111,0110001011011011,0000000011111111,5,0,1,9.315293853352739e-16,-0.7999999999999983,1,-1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449,-0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244
0,csv_0,34,0000000011111111,0000000001011011,0000000011111111,3,0,1,1.2788304282180301e-15,-0.799999999999999,1,-1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449,-0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244
0,csv_0,35,0000000011111111,0000001011110010,0000000011111111,4,0,1,1.3173814904902171e-15,-0.7999999999999986,1,-1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449,-0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244
0,csv_0,36,0000000011111111,0100011011101000,0000000011111111,7,0,1,1.194096347112317e-15,-0.7999999999999983,1,-1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449,-0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244
0,csv_0,37,0000000011111111,0110110011101101,0000000011111111,6,0,1,1.0355470984145593e-15,-0.7999999999999996,1,-1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449,-0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244
0,csv_0,38,0000000011111111,1000110010011111,0000000011111111,5,0,1,1.0355470984145593e-15,-0.7999999999999996,1,-1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449,-0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244
0,csv_0,39,0000000011111111,0001101010110010,0000000011111111,7,0,1,1.0355470984145593e-15,-0.7999999999999996,1,-1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449,-0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244
0,csv_0,40,0000000011111111,0000010001111111,0000000011111111,2,0,1,1.0355470984145593e-15,-0.7999999999999996,1,-1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449,-0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244
0,csv_0,41,0000000011111111,1100000000011111,0000000011111111,5,0,1,1.0355470984145593e-15,-0.7999999999999996,1,-1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449,-0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244
0,csv_0,42,0000000011111111,1100000101111111,0000000011111111,4,0,1,1.1895458161584992e-15,-0.7999999999999977,1,-1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449,-0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244
0,csv_0,43,0000000011111111,0110100011101110,0000000011111111,5,0,1,1.1914094977513225e-15,-0.7999999999999986,1,-1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449,-0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244
0,csv_0,44,0000000011111111,0001001011101010,0000000011111111,5,0,1,1.0355470984145593e-15,-0.7999999999999996,1,-1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449,-0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244
0,csv_0,45,0000000011111111,0001001001010010,0000000011111111,7,0,1,1.0355470984145593e-15,-0.7999999999999996,1,-1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449,-0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244
0,csv_0,46,0000000011111111,1001000010110100,0000000011111111,6,0,1,1.355199909595506e-15,-0.7999999999999998,1,-1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449,-0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244
0,csv_0,47,0000000011111111,0010000001111111,0000000011111111,2,0,1,7.968895963073646e-16,-0.7999999999999986,1,-1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449,-0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244
0,csv_0,48,0000000011111111,0100001011101011,0000000011111111,4,0,1,9.979663786127904e-16,-0.799999999999999,1,-1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449,-0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244
0,csv_0,49,0000000011111111,0000010101011111,0000000011111111,4,0,1,1.0355470984145593e-15,-0.7999999999999996,1,-1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449,-0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244
